PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424884	1476675437836	1476675438068	NA	87
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424886	1476675438070	1476675438111	NA	69
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424889	1476675438111	1476675438206	NA	32
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424891	1476675439059	1476675439111		8
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424893	1476675439204	1476675439272		8
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424915	1476675439343	1476675439422		8
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424917	1476675439689	1476675439840	SHIFT	16
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424919	1476675439759	1476675439881	NA	87
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424921	1476675439885	1476675439992	NA	69
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424923	1476675440043	1476675440126	NA	32
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424926	1476675440204	1476675440288	NA	79
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424942	1476675440367	1476675440448	NA	78
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424944	1476675440505	1476675440608	NA	76
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424946	1476675440735	1476675440823	NA	89
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424948	1476675440840	1476675440952	NA	32
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424951	1476675441091	1476675441156	NA	72
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424964	1476675441179	1476675441278	NA	65
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424967	1476675441523	1476675441604	NA	86
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424969	1476675441665	1476675441760	NA	69
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424971	1476675441722	1476675441852	NA	32
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424980	1476675441818	1476675441903	NA	84
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424981	1476675441904	1476675442037	NA	72
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424983	1476675442002	1476675442103	NA	69
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424985	1476675442057	1476675442168	NA	32
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424987	1476675442263	1476675442350	NA	80
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173424989	1476675442442	1476675442598	NA	65
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173425033	1476675442994	1476675443049		8
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173425036	1476675443289	1476675443375		8
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173425039	1476675443898	1476675443976	NA	80
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173425044	1476675444069	1476675444175	NA	79
338592	3650041	We only have the power of persuasion.	We only have the poer of persuasion.	173425046	1476675444176	1476675444312	NA	69
