PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568508	1476027150546	1476027150952	SHIFT	16
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568510	1476027150847	1476027150952	NA	84
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568511	1476027151043	1476027151111	NA	82
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568512	1476027151271	1476027151351	NA	73
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568513	1476027151695	1476027151807	NA	69
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568514	1476027151911	1476027152031	NA	68
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568539	1476027152095	1476027152199	NA	32
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568543	1476027152903	1476027153023	NA	84
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568545	1476027153023	1476027153151	NA	79
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568547	1476027153063	1476027153190	NA	32
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568551	1476027153601	1476027153711	NA	67
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568577	1476027153751	1476027153847	NA	65
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568579	1476027153879	1476027153959	NA	76
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568581	1476027154031	1476027154095	NA	76
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568582	1476027154175	1476027154319	NA	32
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568583	1476027154951	1476027155039	NA	66
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568598	1476027155335	1476027155415	NA	85
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568599	1476027155608	1476027155743	NA	84
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568600	1476027155744	1476027155855	NA	32
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568601	1476027156696	1476027156807	NA	67
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568602	1476027156999	1476027157135	NA	79
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568616	1476027157142	1476027157207	NA	85
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568617	1476027157735	1476027157807	NA	76
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568618	1476027158023	1476027158127	NA	68
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568619	1476027158391	1476027158479	NA	78
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568620	1476027158967	1476027159047	NA	222
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568644	1476027159514	1476027159623	NA	84
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568646	1476027159623	1476027159743	NA	32
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568648	1476027160343	1476027160463	NA	82
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568650	1476027160479	1476027160615	NA	69
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568652	1476027160743	1476027160887	NA	65
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568678	1476027160991	1476027161103	NA	86
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568680	1476027161127	1476027161231	NA	72
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568682	1476027161215	1476027161343	NA	32
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568683	1476027162015	1476027162047	NA	89
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568684	1476027162303	1476027162400	NA	79
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568736	1476027162375	1476027162455	NA	85
293076	3148285	Tried to call but couldn't reach you.	Tried to call but couldn't reavh you.	149568738	1476027164047	1476027164118	NA	190
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568814	1476027169007	1476027169295	SHIFT	16
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568812	1476027169183	1476027169271	NA	73
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568816	1476027169367	1476027169462	NA	32
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568818	1476027169799	1476027169863	NA	72
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568819	1476027169919	1476027170039	NA	65
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568820	1476027170103	1476027170174	NA	86
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568842	1476027170327	1476027170447	NA	69
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568843	1476027170455	1476027170551	NA	32
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568844	1476027171551	1476027171655	NA	51
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568845	1476027171775	1476027171895	NA	48
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568846	1476027171911	1476027172031	NA	32
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568863	1476027172343	1476027172415	NA	77
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568865	1476027172511	1476027172583	NA	73
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568867	1476027172695	1476027172766	NA	78
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568868	1476027173247	1476027173319	NA	85
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568869	1476027173623	1476027173751	NA	84
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568874	1476027173815	1476027173975	NA	69
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568875	1476027174008	1476027174111	NA	83
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568876	1476027174134	1476027174263	NA	32
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568878	1476027174839	1476027174967	NA	84
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568881	1476027175008	1476027175071	NA	72
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568891	1476027175151	1476027175271	NA	69
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568892	1476027175567	1476027175623	NA	78
293076	3148292	I have 30 minutes then.	I have 30 minutes then.	149568894	1476027176095	1476027176150	NA	190
293076	3148297	They launched a counter attack and retook positions they had lost.	They launched a counter attack and retook positions they had lost.	149568961	1476027178935	1476027179167	NA	84
293076	3148297	They launched a counter attack and retook positions they had lost.	They launched a counter attack and retook positions they had lost.	149568962	1476027179719	1476027179767		8
293076	3148297	They launched a counter attack and retook positions they had lost.	They launched a counter attack and retook positions they had lost.	149568964	1476027179911	1476027180279	SHIFT	16
293076	3148297	They launched a counter attack and retook positions they had lost.	They launched a counter attack and retook positions they had lost.	149568963	1476027180127	1476027180191	NA	84
