PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160891868	1476306468074	1476306468738	CAPS_LOCK	20
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160891870	1476306468740	1476306468745	NA	72
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160891874	1476306468746	1476306468750	NA	20
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160891878	1476306468748	1476306468755	NA	69
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160891930	1476306468751	1476306469621	NA	32
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160891882	1476306468998	1476306469177	NA	65
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160891920	1476306469227	1476306469371	NA	73
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160891924	1476306469372	1476306469514	NA	68
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160892018	1476306469477	1476306470052	NA	32
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160891935	1476306469585	1476306469693	NA	84
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160891937	1476306469695	1476306469818	NA	72
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160892012	1476306469824	1476306469948	NA	69
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160892158	1476306469908	1476306471976	NA	32
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160892024	1476306470097	1476306470241	NA	80
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160892032	1476306470509	1476306470656		8
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160892041	1476306470821	1476306470966	NA	79
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160892098	1476306470930	1476306471040	NA	80
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160892102	1476306471042	1476306471182	NA	69
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160892106	1476306471110	1476306471290	NA	82
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160892109	1476306471295	1476306471477	NA	65
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160892112	1476306471479	1476306471583	NA	84
314702	3386290	He said the operating theatres were barely functioning.	He said the operating theatres were barely functioning.	160892115	1476306471584	1476306471761	NA	73
