PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139646917	1475738366645	1475738366767	SHIFT	16
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139646918	1475738366728	1475738366863	NA	68
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139646921	1475738366864	1475738366919	NA	79
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139646924	1475738366984	1475738367065	NA	78
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139646926	1475738367136	1475738367167	NA	79
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139646929	1475738367240	1475738367384	NA	86
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139646971	1475738367395	1475738367512	NA	65
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139646976	1475738367513	1475738367568	NA	78
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139646979	1475738367664	1475738367728	NA	32
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139646985	1475738367776	1475738367903	SHIFT	16
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139646992	1475738367832	1475738367935	NA	77
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139646996	1475738367976	1475738368119	NA	67
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139647128	1475738369352	1475738369521	SHIFT	16
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139647132	1475738369464	1475738369551	NA	78
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139647138	1475738369639	1475738369759	NA	65
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139647143	1475738369808	1475738369856	NA	66
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139647153	1475738369920	1475738369991	NA	66
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139647163	1475738370032	1475738370104	NA	32
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139647184	1475738370152	1475738370207	NA	73
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139647189	1475738370232	1475738370335	NA	83
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139647193	1475738370296	1475738370367	NA	32
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139647197	1475738370439	1475738370543	NA	79
274270	2940374	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starers.	139647206	1475738370496	1475738370567	NA	78
