PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
348516	3756444	I think I have given the gaffer a decision to make.	I think I have given the gaffer a decision to make.	178486584	1476801562390	1476801563211	SHIFT	16
348516	3756444	I think I have given the gaffer a decision to make.	I think I have given the gaffer a decision to make.	178486586	1476801564467	1476801564778	SHIFT	16
348516	3756444	I think I have given the gaffer a decision to make.	I think I have given the gaffer a decision to make.	178486589	1476801564691	1476801564786	NA	73
348516	3756444	I think I have given the gaffer a decision to make.	I think I have given the gaffer a decision to make.	178486592	1476801564867	1476801564946	NA	32
348516	3756444	I think I have given the gaffer a decision to make.	I think I have given the gaffer a decision to make.	178486593	1476801564955	1476801565066	NA	84
348516	3756444	I think I have given the gaffer a decision to make.	I think I have given the gaffer a decision to make.	178486595	1476801565043	1476801565146	NA	72
348516	3756444	I think I have given the gaffer a decision to make.	I think I have given the gaffer a decision to make.	178486597	1476801565186	1476801565290	NA	73
348516	3756444	I think I have given the gaffer a decision to make.	I think I have given the gaffer a decision to make.	178486636	1476801565315	1476801565378	NA	78
348516	3756444	I think I have given the gaffer a decision to make.	I think I have given the gaffer a decision to make.	178486643	1476801565698	1476801565802	NA	75
348516	3756444	I think I have given the gaffer a decision to make.	I think I have given the gaffer a decision to make.	178486647	1476801565882	1476801565994	NA	32
348516	3756444	I think I have given the gaffer a decision to make.	I think I have given the gaffer a decision to make.	178486659	1476801565955	1476801566162	SHIFT	16
348516	3756444	I think I have given the gaffer a decision to make.	I think I have given the gaffer a decision to make.	178486652	1476801566059	1476801566139	NA	73
348516	3756444	I think I have given the gaffer a decision to make.	I think I have given the gaffer a decision to make.	178486665	1476801566227	1476801566299	NA	32
348516	3756444	I think I have given the gaffer a decision to make.	I think I have given the gaffer a decision to make.	178486698	1476801566411	1476801566507	NA	65
