PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661573	1472946836745	1472946836953	SHIFT	16
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661575	1472946836896	1472946837015	NA	87
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661578	1472946837489	1472946837497	NA	65
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661679	1472946837494	1472946841383	NA	89
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661621	1472946837543	1472946837647	NA	32
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661622	1472946838127	1472946838199	NA	72
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661623	1472946838183	1472946838287	NA	65
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661626	1472946838984	1472946839095	NA	83
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661629	1472946839103	1472946839162	NA	32
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661651	1472946839247	1472946839335	NA	78
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661653	1472946839344	1472946839431	NA	79
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661654	1472946839439	1472946839551	NA	84
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661655	1472946839527	1472946839631	NA	32
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661656	1472946839951	1472946840071	NA	68
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661663	1472946840031	1472946840111	NA	79
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661664	1472946840175	1472946840285	NA	78
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661666	1472946840280	1472946840359	NA	69
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661668	1472946840360	1472946840439	NA	32
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661670	1472946840543	1472946840615	NA	77
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661672	1472946840687	1472946840783	NA	85
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661676	1472946840775	1472946840886	NA	67
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661677	1472946840911	1472946840990	NA	72
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661678	1472946841063	1472946841143	NA	32
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661846	1472946841271	1472946847919	NA	89
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661680	1472946841359	1472946841510	NA	69
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661696	1472946841503	1472946841614	NA	84
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661697	1472946842103	1472946842175	NA	188
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661698	1472946842239	1472946842305	NA	32
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661700	1472946842303	1472946842407	NA	83
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661703	1472946842423	1472946842495	NA	79
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661706	1472946842591	1472946842695	NA	32
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661722	1472946843167	1472946843255	NA	68
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661725	1472946843231	1472946843311	NA	79
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661729	1472946843367	1472946843439	NA	78
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661733	1472946843759	1472946843838	NA	222
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661736	1472946843847	1472946843950	NA	84
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661766	1472946843991	1472946844079	NA	32
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661767	1472946844703	1472946844783	NA	80
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661768	1472946844919	1472946844974	NA	85
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661769	1472946844991	1472946845079	NA	84
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661801	1472946845071	1472946845142	NA	32
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661803	1472946845287	1472946845358	NA	72
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661804	1472946845423	1472946845511	NA	73
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661806	1472946845583	1472946845727	NA	77
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661808	1472946845919	1472946846039	NA	73
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661810	1472946846399	1472946846463		8
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661841	1472946846936	1472946846999	NA	32
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661842	1472946847095	1472946847191	NA	73
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661843	1472946847239	1472946847302	NA	78
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661844	1472946847391	1472946847471	NA	32
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661919	1472946847847	1472946850982	NA	89
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661868	1472946848031	1472946848119	NA	79
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661869	1472946848191	1472946848263	NA	85
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661870	1472946848279	1472946848374	NA	82
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661871	1472946848359	1472946848431	NA	32
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661897	1472946848535	1472946848686	SHIFT	16
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661873	1472946848607	1472946848662	NA	70
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661898	1472946848727	1472946848822	NA	65
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661899	1472946848791	1472946848879	NA	78
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661900	1472946848943	1472946849055	NA	83
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661902	1472946849679	1472946849726		8
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661904	1472946849935	1472946850023	NA	84
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661917	1472946850063	1472946850190	NA	65
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661921	1472946850879	1472946850998	NA	83
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661923	1472946851072	1472946851143	NA	32
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661924	1472946851287	1472946851367	NA	76
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661926	1472946851432	1472946851502	NA	73
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661930	1472946851567	1472946851647	NA	78
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661932	1472946851679	1472946851782	NA	69
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661936	1472946851775	1472946851847	NA	85
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661939	1472946851967	1472946852054	NA	80
78317	855315	Wayne has not done much yet, so don't put him in your Fantasy lineup.	Wayne has not done much yet, so don't put him in your Fantasy lineup.	40661987	1472946852190	1472946852335	NA	190
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662085	1472946857494	1472946857662	SHIFT	16
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662084	1472946857575	1472946857646	NA	84
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662086	1472946857735	1472946857799	NA	72
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662087	1472946857895	1472946857959	NA	73
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662088	1472946858063	1472946858206	NA	83
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662092	1472946858182	1472946858246	NA	32
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662095	1472946858351	1472946858414	NA	84
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662099	1472946858495	1472946858561	NA	82
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662102	1472946858559	1472946858662	NA	65
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662105	1472946858759	1472946858846	NA	67
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662107	1472946858894	1472946858982	NA	74
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662125	1472946859512	1472946859574		8
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662128	1472946859991	1472946860055	NA	75
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662130	1472946860118	1472946860207	NA	32
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662131	1472946860335	1472946860454	NA	83
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662137	1472946860438	1472946860510	NA	84
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662138	1472946860583	1472946860687	NA	65
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662139	1472946860646	1472946860726	NA	78
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662140	1472946860791	1472946860886	NA	68
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662141	1472946860967	1472946861078	NA	83
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662142	1472946861079	1472946861142	NA	32
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662165	1472946861175	1472946861286	NA	65
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662167	1472946861271	1472946861375	NA	75
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662169	1472946861462	1472946861526	NA	73
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662170	1472946861846	1472946861886		8
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662171	1472946861958	1472946862022		8
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662187	1472946862422	1472946862494	NA	76
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662188	1472946862574	1472946862630	NA	79
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662189	1472946862726	1472946862798	NA	78
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662190	1472946862814	1472946862902	NA	71
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662192	1472946863134	1472946863182		8
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662221	1472946863406	1472946863462		8
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662223	1472946864151	1472946864222	NA	78
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662225	1472946864230	1472946864330	NA	69
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662228	1472946864319	1472946864422	NA	32
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662232	1472946864471	1472946864582	NA	65
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662249	1472946864655	1472946864774	NA	83
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662252	1472946864726	1472946864822	NA	32
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662255	1472946865246	1472946865318	NA	75
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662257	1472946865390	1472946865462	NA	73
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662259	1472946865510	1472946865598	NA	78
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662281	1472946865582	1472946865686	NA	71
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662283	1472946865654	1472946865750	NA	32
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662284	1472946865823	1472946865894	NA	79
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662285	1472946865926	1472946866062	NA	70
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662286	1472946866055	1472946866142	NA	32
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662287	1472946866302	1472946866350	NA	82
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662299	1472946866558	1472946866630	NA	71
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662302	1472946866654	1472946866750	NA	69
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662304	1472946866727	1472946866830	NA	32
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662306	1472946866990	1472946867030		8
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662309	1472946867118	1472946867150		8
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662317	1472946867222	1472946867270		8
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662318	1472946867343	1472946867414		8
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662319	1472946867686	1472946867750	NA	84
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662320	1472946867854	1472946867921	NA	72
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662330	1472946867902	1472946867975	NA	69
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662332	1472946867958	1472946868046	NA	32
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662334	1472946868119	1472946868230	NA	67
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662336	1472946868192	1472946868262	NA	73
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662338	1472946868335	1472946868446	NA	82
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662340	1472946868566	1472946868678	NA	67
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662379	1472946868646	1472946868734	NA	85
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662381	1472946869806	1472946869870	NA	73
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662384	1472946869998	1472946870054	NA	84
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662386	1472946870062	1472946870174	NA	83
78317	855323	This track stands alone as king of the circuits.	This track stands alone as king of the circuits.	40662390	1472946870574	1472946870646	NA	190
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662480	1472946872486	1472946872606	SHIFT	16
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662486	1472946872534	1472946872614	NA	73
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662491	1472946872702	1472946872798	NA	32
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662496	1472946872846	1472946872926	NA	77
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662500	1472946873246	1472946873358	NA	65
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662708	1472946873334	1472946878077	NA	89
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662525	1472946873502	1472946873582	NA	32
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662528	1472946873878	1472946873958	NA	84
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662532	1472946873926	1472946874062	NA	65
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662536	1472946874127	1472946874222	NA	75
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662566	1472946874190	1472946874342	NA	69
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662570	1472946874326	1472946874422	NA	32
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662573	1472946874726	1472946874830	NA	84
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662578	1472946874894	1472946874966	NA	72
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662584	1472946874934	1472946875038	NA	69
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662644	1472946875030	1472946875118	NA	32
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662645	1472946875318	1472946875374	NA	79
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662646	1472946875502	1472946875550	NA	80
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662647	1472946875638	1472946875694	NA	80
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662648	1472946876086	1472946876157	NA	79
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662650	1472946876758	1472946876926	NA	82
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662687	1472946877158	1472946877254	NA	84
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662690	1472946877558	1472946877614	NA	85
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662692	1472946877694	1472946877758	NA	78
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662695	1472946877790	1472946877886	NA	73
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662697	1472946877894	1472946878005	NA	84
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662710	1472946878254	1472946878342	NA	32
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662711	1472946878494	1472946878574	NA	82
78317	855333	I may take the opportunity to run some errands.	I may take the opportunity to run some errands.	40662712	1472946878526	1472946878614	NA	79
