PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564595	1477388124436	1477388124679	SHIFT	16
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564597	1477388124568	1477388124742	NA	84
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564600	1477388124916	1477388125069	NA	87
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564603	1477388125044	1477388125220	NA	79
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564605	1477388125311	1477388125422	NA	32
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564667	1477388125561	1477388126705	SHIFT	16
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564608	1477388125717	1477388125880	NA	82
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564663	1477388125910	1477388126077	NA	65
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564665	1477388126386	1477388126538	NA	70
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564668	1477388126747	1477388126862	NA	32
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564669	1477388126954	1477388127148	SHIFT	16
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564670	1477388127069	1477388127198	NA	72
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564672	1477388127214	1477388127377	NA	69
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564673	1477388127334	1477388127509	NA	82
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564675	1477388127638	1477388127779	NA	67
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564677	1477388127774	1477388127906	NA	85
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564681	1477388128102	1477388128254	NA	76
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564684	1477388128288	1477388128409	NA	69
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564687	1477388128487	1477388128660	NA	83
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564734	1477388128693	1477388128791	NA	32
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564735	1477388129233	1477388129354	NA	84
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564736	1477388129432	1477388129556	NA	82
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564737	1477388129535	1477388129705	NA	65
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564756	1477388129669	1477388129796	NA	78
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564757	1477388129784	1477388129966	NA	83
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564758	1477388130061	1477388130187	NA	80
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564759	1477388130228	1477388130453	NA	79
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564894	1477388130452	1477388133104	NA	82
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564761	1477388130505	1477388130642	NA	84
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564797	1477388130665	1477388130757	NA	32
391063	4221934	Two RAF Hercules transport planes airlifted foreign evacuees.	Two RAF Hercules transport planes airlifted foreign evacuees.	200564798	1477388131511	1477388131673	NA	80
