PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573223	1476994073808	1476994074010	SHIFT	16
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573225	1476994073968	1476994074090	NA	73
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573226	1476994074074	1476994074201	NA	32
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573227	1476994074215	1476994074347	NA	67
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573228	1476994074354	1476994074529	NA	65
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573267	1476994074415	1476994074588	NA	78
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573269	1476994074510	1476994074627	NA	32
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573271	1476994074681	1476994074802	NA	82
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573275	1476994074750	1476994074904	NA	69
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573278	1476994075163	1476994075261	NA	86
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573281	1476994075270	1476994075361	NA	73
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573284	1476994075369	1476994075471	NA	69
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573304	1476994075434	1476994075576	NA	87
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573310	1476994075540	1476994075656	NA	32
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573317	1476994075665	1476994075767	NA	65
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573323	1476994075859	1476994075948	NA	70
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573328	1476994076008	1476994076091	NA	84
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573334	1476994076140	1476994076267	NA	69
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573361	1476994076214	1476994076343	NA	82
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573365	1476994076365	1476994076488	NA	87
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573368	1476994076455	1476994076612	NA	65
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573371	1476994076565	1476994076673	NA	82
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573375	1476994076717	1476994076849	NA	68
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573378	1476994076857	1476994077068	NA	83
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573403	1476994076887	1476994077077	NA	32
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573406	1476994077262	1476994077390	NA	65
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573410	1476994077419	1476994077510	NA	78
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573414	1476994077489	1476994077611	NA	68
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573416	1476994077564	1476994077676	NA	32
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573418	1476994077710	1476994077762	NA	71
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573420	1476994077805	1476994077961	NA	69
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573421	1476994077906	1476994078020	NA	84
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573422	1476994077977	1476994078096	NA	32
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573423	1476994078124	1476994078216	NA	66
366158	3948318	I can review afterwards and get back to you tonight.	I can review afterwards and get back to you tonight.	187573434	1476994078184	1476994078281	NA	65
